x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
-6,-235,91,221,4,122,6
-6,-235,90,222,4,122,6
-4,-234,94,222,4,122,7
-5,-235,99,221,4,124,7
55,-211,127,237,11,-52,7
126,-217,91,146,13,-198,7
146,-194,-11,119,-1,-233,7
-76,-214,114,136,-4,221,7
-163,-162,79,13,0,248,7
-189,-161,-23,22,-11,271,7
-246,-65,-48,170,-69,119,7
-233,-10,-87,173,77,170,7
-237,-25,-75,177,72,167,7
-237,-28,-72,180,69,166,7
-239,-23,-69,179,68,166,7
-238,-24,-72,179,68,166,7
-238,-25,-72,199,48,150,7
-239,-21,-69,199,48,150,7
-237,-23,-74,198,48,150,7
-237,-23,-75,198,47,150,7
-237,-22,-76,199,47,151,7
-236,-20,-79,199,47,150,7
-236,-19,-78,199,48,151,7
-236,-20,-79,198,47,151,7
-237,-17,-77,198,47,151,7
-235,-19,-80,198,47,151,7
-235,-19,-80,198,47,151,7
-239,-20,-71,199,47,150,7
-241,-19,-61,199,46,150,7
-240,-22,-65,198,46,150,7
-239,-22,-68,199,46,151,7
-239,-21,-69,199,46,150,7
-239,-22,-70,199,46,150,7
-241,-20,-64,199,46,150,7
-240,-21,-66,198,46,150,7
-239,-20,-69,198,46,150,7
-238,-22,-71,199,46,150,7
-238,-22,-72,199,46,150,7
-240,-17,-65,199,46,150,7
-239,-18,-67,199,46,151,7
-239,-19,-69,199,46,150,7
-239,-19,-71,199,46,151,7
-239,-18,-70,199,47,151,7
-237,-19,-75,198,47,150,7
-238,-16,-74,200,47,149,7
-237,-15,-77,199,48,149,7
-237,-12,-79,199,47,149,7
-236,-14,-80,200,47,149,7
-238,-10,-73,200,47,148,7
-238,-13,-75,199,47,148,7
-237,-13,-76,199,48,149,7
-238,-12,-75,199,47,148,7
-237,-13,-77,200,47,148,7
-238,-12,-76,199,48,149,7
-237,-13,-77,199,48,149,7
-237,-12,-77,199,48,149,7
-237,-12,-77,200,47,149,7
-237,-12,-78,200,47,149,7
-237,-11,-76,200,47,149,7
-237,-11,-78,199,48,149,7
-237,-10,-76,200,47,149,7
-238,-6,-74,200,47,148,8
-238,-8,-76,200,47,148,8
-237,-8,-77,199,47,148,8
-238,-8,-75,199,48,148,8
-238,-19,-72,200,47,148,8
-235,-19,-84,237,38,100,8
-232,-16,-92,211,-23,128,8
-238,-38,-69,158,1,207,8
-241,-38,-33,183,18,142,8
-239,-42,-60,210,-35,131,8
-241,-34,-57,211,-14,141,8
-241,-34,-60,210,-14,142,8
-241,-32,-56,210,-14,142,8
-241,-34,-61,210,-15,142,8
-242,-27,-58,211,-14,142,8
-241,-28,-59,210,-14,142,8
-242,-27,-58,211,-14,142,8
-242,-26,-58,210,-14,142,8
-241,-26,-59,210,-14,142,8
-242,-24,-57,210,-15,142,8
-242,-26,-59,210,-14,142,8
-242,-22,-58,210,-15,142,8
-242,-23,-57,210,-15,142,8
-242,-25,-58,210,-15,142,8
-242,-24,-57,210,-15,142,8
-243,-23,-56,210,-15,142,8
-242,-24,-58,210,-15,142,8
-242,-21,-56,211,-15,142,8
-245,-20,-48,210,-15,142,8
-246,-20,-40,210,-16,142,8
-245,-18,-48,210,-16,142,8
-244,-20,-52,210,-16,142,8
-244,-19,-52,210,-16,142,8
-244,-19,-53,210,-15,142,8
-243,-19,-53,210,-15,142,8
-243,-21,-55,210,-15,142,8
-243,-22,-55,210,-16,142,8
-243,-23,-55,210,-17,142,8
-243,-23,-56,210,-17,142,8
-242,-23,-56,210,-17,141,8
-244,-20,-53,211,-17,142,8
-243,-21,-54,210,-17,141,8
-243,-23,-55,210,-17,142,8
-243,-23,-56,210,-17,142,8
-243,-22,-56,210,-16,142,8
-243,-21,-55,210,-17,141,8
-242,-24,-56,210,-17,142,8
-242,-24,-57,210,-17,142,8
-242,-23,-56,210,-17,141,8
-242,-23,-57,210,-17,142,8
-242,-24,-57,210,-17,141,8
-242,-24,-56,210,-17,142,8
-243,-22,-53,210,-17,142,8
-243,-23,-55,210,-17,141,8
-242,-23,-56,210,-17,142,8
-243,-22,-55,211,-17,142,8
-243,-22,-53,210,-17,142,8
-241,-25,-60,210,-18,142,8
-242,-24,-59,210,-17,141,8
-241,-24,-61,210,-17,142,9
-241,-25,-63,210,-17,141,9
-242,-24,-56,210,-17,142,9
-233,-9,-84,210,-54,124,9
-250,-43,-17,225,-63,108,9
-243,-27,-45,218,-81,94,9
-245,-13,-49,220,-86,85,9
-245,-49,16,220,-88,83,9
-243,-58,-2,219,-92,79,9
-243,-57,-19,220,-93,77,9
-245,-50,-9,219,-93,76,9
-246,-50,-9,220,-93,75,9
-245,-50,-9,220,-94,74,9
-245,-50,-8,220,-94,74,9
-246,-49,-6,220,-94,74,9
-246,-47,-6,220,-93,74,9
-246,-49,-8,220,-94,73,9
-245,-50,-12,220,-94,73,9
-246,-48,-11,221,-94,73,9
-245,-48,-12,220,-93,74,9
-246,-48,-12,220,-94,73,9
-246,-46,-10,220,-94,73,9
-246,-46,-12,220,-94,73,9
-246,-47,-11,220,-94,72,9
-246,-45,-11,221,-94,72,9
-246,-46,-14,220,-95,72,9
-246,-42,-11,220,-95,71,9
-247,-42,-13,221,-94,70,9
-247,-42,-14,221,-95,70,9
-247,-41,-13,221,-95,70,9
-246,-42,-14,221,-94,70,9
-246,-41,-13,221,-94,70,9
-246,-42,-14,221,-94,70,9
-246,-41,-14,221,-95,70,9
-246,-42,-16,221,-94,70,9
-247,-39,-14,221,-95,70,9
-246,-42,-16,221,-95,69,9
-247,-40,-12,221,-95,69,9
-247,-41,-13,221,-95,69,9
-247,-40,-13,221,-95,69,9
-247,-40,-11,221,-95,69,9
-247,-40,-12,221,-95,69,9
-246,-42,-16,221,-95,69,9
-246,-40,-14,221,-95,69,9
-246,-41,-16,221,-95,68,9
-247,-38,-14,221,-95,69,9
-247,-41,-17,221,-95,68,9
-247,-39,-16,221,-95,68,9
-247,-40,-16,221,-95,69,9
-246,-40,-17,221,-95,69,9
-246,-40,-18,221,-96,69,9
-247,-38,-21,221,-96,69,9
-246,-37,-19,221,-96,68,9
-246,-39,-22,221,-96,69,9
-246,-37,-25,221,-96,68,9
-247,-34,-23,221,-95,68,9
-246,-36,-27,221,-96,68,9
-247,-35,-23,221,-95,68,9
-246,-35,-25,221,-95,68,9
-246,-35,-26,221,-95,68,10
-249,-35,-22,221,-95,68,10
-211,-7,-143,208,-85,49,10
-106,-156,-160,99,-153,151,10
113,-195,-91,63,-150,209,10
174,-171,-86,2,-14,270,10
107,-181,-148,-74,64,226,10
113,-149,-176,55,116,196,10
173,-78,-189,-216,64,73,10
188,-170,-12,-233,-20,128,10
250,-84,18,-189,-125,9,10
249,-51,46,-142,-192,-19,10
249,-53,47,-108,-218,-45,10
250,-49,47,-107,-219,-40,10
249,-47,53,-106,-220,-38,10
249,-48,52,-107,-219,-38,10
248,-48,55,-107,-220,-37,10
248,-55,49,-107,-220,-37,10
248,-52,54,-105,-220,-37,10
248,-57,50,-107,-220,-37,10
247,-53,55,-107,-220,-36,10
249,-48,51,-105,-221,-37,10
249,-49,51,-106,-220,-36,10
