id,x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
lilian,-237,-62,-53,8,33,264,9
lilian,-237,-62,-49,9,34,264,9
lilian,-238,-62,-47,9,34,263,9
lilian,-238,-62,-47,8,33,263,9
lilian,-238,-62,-44,8,33,263,9
lilian,-238,-62,-44,8,34,264,9
lilian,-239,-62,-43,8,34,263,9
lilian,-239,-62,-39,9,34,263,9
lilian,-239,-62,-41,8,34,264,9
lilian,-239,-62,-39,9,34,263,9
lilian,-238,-62,-43,9,34,263,9
lilian,-239,-62,-39,9,34,264,9
lilian,-239,-62,-42,8,34,263,9
lilian,-239,-62,-38,8,34,264,9
lilian,-238,-62,-47,8,34,263,9
lilian,-239,-62,-38,9,34,263,9
lilian,-237,-62,-46,9,34,263,9
lilian,-239,-62,-38,8,34,263,9
lilian,-238,-62,-44,8,34,263,9
lilian,-239,-62,-38,8,34,264,9
lilian,-238,-62,-46,8,34,263,9
lilian,-236,-61,-56,9,34,263,9
lilian,-238,-61,-46,8,34,263,9
lilian,-239,-61,-42,9,34,264,9
lilian,-238,-62,-45,9,34,263,9
lilian,-239,-61,-42,9,34,264,9
lilian,-238,-62,-45,9,34,264,9
lilian,-239,-61,-42,9,34,263,9
lilian,-238,-62,-46,8,34,263,9
lilian,-238,-62,-42,9,34,263,9
lilian,-237,-62,-50,9,34,263,9
lilian,-238,-62,-44,10,34,263,9
lilian,-238,-62,-46,9,34,263,9
lilian,-238,-62,-44,9,34,263,9
lilian,-239,-62,-42,9,34,263,9
lilian,-238,-62,-45,9,34,263,9
lilian,-238,-62,-44,9,34,263,9
lilian,-236,-62,-57,9,34,263,9
lilian,-239,-61,-43,9,34,263,9
lilian,-236,-62,-55,9,34,263,9
lilian,-239,-61,-40,9,34,263,9
lilian,-236,-62,-53,9,34,263,9
lilian,-239,-61,-41,9,34,263,9
lilian,-237,-62,-52,9,35,263,9
lilian,-239,-61,-40,9,34,264,9
lilian,-236,-62,-54,9,34,263,9
lilian,-237,-62,-53,9,35,263,10
lilian,-239,-61,-40,9,34,264,10
lilian,-234,-48,-73,3,34,264,10
lilian,-134,-178,-92,-198,-78,155,10
lilian,116,-155,-156,-101,-62,-220,10
lilian,259,7,20,39,-50,-240,10
lilian,250,-6,-9,16,-17,-248,10
lilian,251,-47,-31,9,-24,-251,10
lilian,253,-45,-33,73,-22,-239,10
lilian,249,-70,-7,-15,-22,-251,10
lilian,248,-72,1,-13,-22,-252,10
lilian,248,-74,1,-11,-23,-252,10
lilian,248,-73,7,-15,-23,-251,10
lilian,248,-74,3,-16,-23,-252,10
lilian,247,-74,5,-16,-23,-252,10
lilian,248,-75,2,-16,-22,-251,10
lilian,248,-74,5,-17,-23,-251,10
lilian,248,-74,3,-17,-22,-251,10
lilian,248,-74,3,-17,-23,-251,10
lilian,247,-75,5,-17,-23,-251,10
lilian,248,-74,3,-16,-22,-251,10
lilian,248,-74,5,-17,-23,-251,10
lilian,248,-75,0,-16,-22,-251,10
lilian,247,-74,2,-17,-23,-251,10
lilian,248,-75,1,-16,-23,-251,10
lilian,247,-74,4,-16,-23,-251,10
lilian,248,-75,2,-16,-23,-251,10
lilian,248,-74,3,-16,-22,-251,10
lilian,247,-75,3,-16,-22,-251,10
lilian,248,-74,2,-16,-23,-251,10
lilian,248,-75,3,-16,-22,-251,10
lilian,248,-74,2,-15,-23,-251,10
lilian,247,-75,3,-16,-22,-251,10
lilian,248,-74,2,-15,-23,-251,10
lilian,248,-74,3,-15,-23,-252,10
lilian,248,-74,1,-15,-22,-251,10
lilian,249,-69,0,-13,-23,-251,10
lilian,249,-70,-1,-13,-23,-252,10
lilian,249,-71,-11,-15,-23,-251,10
lilian,249,-70,-11,-16,-23,-251,10
lilian,252,-61,-18,-14,-23,-251,10
lilian,251,-61,-23,-19,-23,-251,10
lilian,250,-62,-24,-19,-22,-251,10
lilian,250,-62,-28,-11,-23,-251,10
lilian,249,-66,-24,-21,-22,-251,10
lilian,249,-68,-21,-18,-23,-251,10
lilian,248,-73,-12,-19,-23,-251,10
lilian,248,-73,-13,-18,-22,-251,10
lilian,246,-76,-14,-19,-22,-251,10
lilian,247,-76,-13,-18,-22,-251,10
lilian,247,-76,-11,-19,-23,-251,10
lilian,247,-76,-13,-19,-22,-251,10
lilian,247,-76,-11,-18,-22,-251,10
lilian,247,-76,-12,-18,-22,-251,10
lilian,247,-76,-11,-18,-23,-251,10
lilian,247,-75,-12,-18,-22,-251,10
lilian,247,-76,-11,-18,-23,-251,10
lilian,247,-76,-10,-18,-22,-251,10
lilian,247,-76,-12,-18,-22,-251,10
lilian,247,-77,-12,-18,-22,-251,11
lilian,247,-76,-11,-18,-22,-251,11
lilian,247,-77,-12,-18,-22,-251,11
lilian,246,-78,-5,-21,-31,-249,11
lilian,244,-86,-1,-12,-34,-250,11
lilian,244,-85,2,-11,-28,-251,11
lilian,244,-86,0,-12,-28,-251,11
lilian,244,-87,-3,-11,-27,-251,11
lilian,243,-88,0,-11,-28,-251,11
lilian,244,-87,-3,-7,-28,-252,11
lilian,243,-88,-6,-2,-29,-252,11
lilian,243,-87,-3,-8,-28,-251,11
lilian,244,-86,-2,-9,-28,-251,11
lilian,243,-88,-5,-10,-28,-251,11
lilian,243,-89,-5,-10,-28,-251,11
lilian,243,-89,-5,-10,-29,-252,11
lilian,244,-87,-5,-10,-28,-251,11
lilian,243,-86,-7,-10,-29,-251,11
lilian,243,-87,-7,-10,-28,-251,11
lilian,243,-88,-6,-10,-29,-251,11
lilian,243,-88,-6,-10,-28,-251,11
lilian,243,-88,-6,-10,-28,-251,11
lilian,243,-88,-6,-10,-28,-251,11
lilian,243,-88,-6,-10,-28,-251,11
lilian,243,-88,-9,-11,-29,-251,11
lilian,243,-89,-7,-11,-29,-251,11
lilian,243,-89,-8,-11,-29,-251,11
lilian,242,-89,-7,-12,-29,-251,11
lilian,243,-89,-8,-11,-29,-251,11
lilian,243,-89,-7,-11,-29,-251,11
lilian,243,-89,-8,-11,-29,-251,11
lilian,243,-89,-7,-11,-29,-251,11
lilian,243,-90,-8,-11,-29,-251,11
lilian,243,-89,-7,-11,-29,-251,11
lilian,242,-90,-8,-11,-29,-251,11
lilian,243,-89,-7,-11,-29,-251,11
lilian,243,-90,-7,-11,-29,-251,11
lilian,242,-89,-7,-11,-29,-251,11
lilian,242,-89,-7,-11,-29,-251,11
lilian,243,-90,-8,-11,-29,-251,11
lilian,242,-89,-7,-11,-29,-251,11
lilian,242,-90,-8,-11,-29,-251,11
lilian,242,-89,-6,-11,-29,-251,11
lilian,242,-90,-7,-11,-29,-251,11
lilian,242,-89,-6,-11,-29,-251,11
lilian,242,-90,-8,-12,-29,-251,11
lilian,243,-89,-6,-11,-29,-251,11
lilian,242,-90,-7,-11,-29,-251,11
lilian,243,-89,-7,-12,-29,-251,11
lilian,242,-89,-7,-11,-29,-251,11
lilian,243,-89,-7,-11,-29,-251,11
lilian,243,-90,-7,-11,-29,-251,11
lilian,242,-90,-8,-11,-29,-251,11
lilian,243,-90,-7,-11,-29,-251,11
lilian,242,-90,-7,-11,-29,-251,11
lilian,242,-90,-7,-11,-29,-251,11
lilian,242,-90,-8,-11,-29,-251,11
lilian,242,-89,-7,-11,-28,-251,11
lilian,242,-90,-7,-12,-29,-251,11
lilian,242,-90,-8,-12,-29,-251,12
lilian,246,-84,-8,-5,-38,-252,12
lilian,247,-78,-24,13,-39,-252,12
lilian,245,-81,-12,-1,-33,-251,12
lilian,247,-76,-19,1,-53,-248,12
lilian,246,-82,-11,7,-39,-251,12
lilian,250,-67,-6,14,-38,-251,12
lilian,250,-66,-5,12,-36,-251,12
lilian,251,-66,-9,11,-35,-251,12
lilian,251,-64,-7,11,-35,-251,12
lilian,250,-65,-11,11,-35,-251,12
lilian,251,-64,-8,12,-35,-251,12
lilian,250,-65,-13,12,-34,-251,12
lilian,251,-64,-10,12,-35,-251,12
lilian,250,-64,-13,13,-34,-251,12
lilian,250,-64,-10,12,-34,-251,12
lilian,250,-65,-13,13,-34,-251,12
lilian,251,-64,-10,12,-34,-251,12
lilian,251,-64,-13,12,-34,-251,12
lilian,251,-64,-10,13,-35,-251,12
lilian,251,-65,-12,12,-35,-251,12
lilian,250,-64,-10,13,-35,-251,12
lilian,251,-64,-13,13,-34,-251,12
lilian,251,-64,-10,12,-34,-251,12
lilian,251,-64,-12,15,-33,-251,12
lilian,250,-64,-10,14,-34,-251,12
lilian,250,-65,-13,14,-34,-251,12
lilian,251,-64,-11,14,-34,-251,12
lilian,250,-65,-14,13,-34,-251,12
lilian,250,-64,-11,13,-34,-251,12
lilian,250,-65,-14,13,-34,-251,12
lilian,251,-64,-11,13,-34,-251,12
lilian,251,-65,-14,13,-33,-251,12
lilian,251,-64,-11,14,-34,-251,12
lilian,250,-65,-13,13,-33,-251,12
lilian,251,-64,-11,13,-34,-251,12
lilian,250,-65,-14,13,-34,-251,12
lilian,251,-64,-11,14,-34,-251,12
lilian,251,-65,-11,14,-33,-251,12
lilian,251,-64,-14,14,-33,-251,12
lilian,250,-63,-22,14,-33,-251,12
lilian,251,-63,-18,14,-33,-251,12
lilian,250,-64,-20,14,-33,-251,12
lilian,250,-63,-18,14,-33,-251,12
lilian,250,-64,-20,14,-33,-251,12
lilian,251,-63,-17,14,-33,-251,12
lilian,251,-64,-20,13,-33,-251,12
lilian,250,-63,-17,14,-33,-251,12
lilian,250,-64,-19,14,-33,-251,12
lilian,251,-63,-17,13,-33,-251,12
lilian,250,-64,-19,13,-33,-251,12
lilian,251,-63,-18,14,-33,-251,12
lilian,250,-64,-19,14,-33,-251,12
lilian,251,-64,-17,13,-33,-251,12
lilian,250,-64,-18,14,-33,-251,12
lilian,250,-64,-18,14,-33,-251,12
lilian,251,-64,-18,14,-33,-251,12
lilian,251,-63,-18,14,-33,-251,12
lilian,251,-64,-18,14,-33,-251,12
massimo,7,33,-255,-245,26,42,1
massimo,6,34,-255,-245,27,45,1
massimo,6,33,-255,-245,27,46,1
massimo,6,35,-255,-245,27,47,1
massimo,6,35,-255,-245,27,48,1
massimo,5,35,-255,-244,28,54,1
massimo,5,34,-255,-244,28,55,1
massimo,4,35,-255,-244,28,55,1
massimo,5,35,-256,-244,27,53,1
massimo,7,33,-256,-244,27,54,1
massimo,7,35,-255,-244,26,53,1
massimo,7,36,-254,-244,27,53,1
massimo,6,35,-255,-244,26,53,1
massimo,7,36,-255,-244,27,53,1
massimo,9,37,-254,-244,27,55,1
massimo,10,45,-252,-244,27,56,1
massimo,7,43,-254,-243,27,55,1
massimo,8,40,-254,-243,28,58,1
massimo,9,41,-254,-243,29,58,1
massimo,15,43,-253,-243,28,58,1
massimo,10,40,-254,-243,27,57,1
massimo,13,44,-253,-243,28,58,1
massimo,13,45,-252,-243,28,60,1
massimo,12,44,-253,-243,28,60,1
massimo,11,42,-253,-243,28,60,1
massimo,10,44,-253,-242,29,61,1
massimo,9,44,-252,-243,28,61,1
massimo,7,44,-253,-243,28,61,1
massimo,9,44,-253,-243,28,61,1
massimo,12,46,-252,-243,28,61,1
massimo,15,47,-251,-242,28,62,1
massimo,14,47,-252,-243,28,61,1
massimo,12,43,-253,-243,29,61,1
massimo,11,43,-253,-240,29,75,1
massimo,9,41,-254,-237,29,82,1
massimo,9,40,-254,-237,29,85,1
massimo,11,43,-253,-236,30,86,1
massimo,11,44,-253,-235,29,89,1
massimo,10,40,-254,-235,30,90,1
massimo,10,41,-253,-235,29,90,1
massimo,11,42,-253,-234,30,92,1
massimo,10,41,-254,-232,30,97,1
massimo,12,43,-252,-231,30,100,1
massimo,10,43,-253,-231,30,100,1
massimo,10,42,-253,-231,30,101,1
massimo,9,41,-254,-231,30,101,2
massimo,9,39,-254,-231,30,101,2
massimo,9,40,-254,-230,30,102,2
massimo,9,39,-254,-230,30,102,2
massimo,9,38,-254,-230,30,102,2
massimo,10,39,-254,-230,30,102,2
massimo,22,-51,-245,-243,-1,58,2
massimo,22,10,-258,-236,3,98,2
massimo,16,12,-258,-245,22,53,2
massimo,23,8,-258,-237,28,83,2
massimo,21,2,-259,-243,27,58,2
massimo,19,9,-259,-241,27,65,2
massimo,23,6,-258,-240,28,71,2
massimo,21,5,-259,-239,29,77,2
massimo,17,5,-258,-236,30,88,2
massimo,15,32,-256,-236,29,87,2
massimo,14,35,-254,-235,30,88,2
massimo,15,52,-251,-235,30,89,2
massimo,17,49,-251,-235,30,91,2
massimo,16,48,-252,-235,30,88,2
massimo,14,51,-251,-232,30,99,2
massimo,14,44,-252,-232,31,99,2
massimo,16,47,-251,-232,30,98,2
massimo,18,46,-252,-232,30,98,2
massimo,17,48,-251,-232,30,98,2
massimo,17,48,-252,-232,30,98,2
massimo,18,46,-252,-232,31,97,2
massimo,18,48,-251,-232,31,98,2
massimo,19,48,-251,-232,31,98,2
massimo,20,47,-252,-232,30,98,2
massimo,18,47,-252,-231,30,100,2
massimo,19,47,-251,-231,31,99,2
massimo,17,46,-252,-231,30,99,2
massimo,16,49,-251,-232,30,99,2
massimo,14,49,-253,-231,30,100,2
massimo,16,51,-251,-230,30,103,2
massimo,17,52,-251,-229,31,104,2
massimo,16,49,-251,-230,31,105,2
massimo,16,49,-251,-229,31,104,2
massimo,16,49,-251,-229,30,104,2
massimo,15,49,-251,-230,31,104,2
massimo,15,47,-252,-230,31,103,2
massimo,15,49,-251,-230,31,103,2
massimo,15,49,-251,-230,30,104,2
massimo,16,48,-251,-229,31,103,2
massimo,15,51,-251,-230,31,103,2
massimo,14,50,-251,-229,30,104,2
massimo,15,51,-251,-230,30,103,2
massimo,15,51,-252,-230,30,103,2
massimo,15,52,-250,-230,31,103,2
massimo,16,51,-251,-230,31,104,2
massimo,16,53,-250,-230,30,103,2
massimo,15,53,-250,-230,30,103,2
massimo,16,53,-250,-230,30,103,2
massimo,15,50,-251,-230,31,102,2
massimo,14,51,-251,-230,30,102,2
massimo,15,51,-251,-230,30,102,2
massimo,16,52,-251,-230,30,103,2
massimo,16,51,-251,-230,31,103,2
massimo,15,48,-251,-229,30,105,3
massimo,15,49,-251,-228,31,109,3
massimo,16,48,-252,-227,31,110,3
massimo,16,48,-251,-227,31,110,3
massimo,16,48,-252,-227,31,109,3
massimo,-6,-48,-245,-241,9,73,3
massimo,-55,-17,-250,-234,2,21,3
massimo,-3,26,-257,-233,16,-29,3
massimo,1,-55,-243,-241,20,42,3
massimo,6,44,-254,-227,32,111,3
massimo,7,53,-251,-222,33,120,3
massimo,7,49,-252,-220,32,125,3
massimo,6,47,-252,-218,33,127,3
massimo,6,48,-252,-218,33,128,3
massimo,5,45,-253,-218,33,129,3
massimo,4,44,-253,-218,32,129,3
massimo,5,45,-253,-217,33,129,3
massimo,6,46,-252,-217,32,131,3
massimo,6,45,-253,-217,33,131,3
massimo,6,47,-252,-217,33,131,3
massimo,6,47,-252,-216,32,132,3
massimo,8,50,-251,-216,33,132,3
massimo,7,48,-252,-217,33,132,3
massimo,4,44,-253,-216,33,131,3
massimo,4,45,-252,-216,33,131,3
massimo,4,46,-252,-216,32,132,3
massimo,5,49,-251,-216,32,132,3
massimo,10,51,-251,-216,32,132,3
massimo,6,46,-253,-216,33,132,3
massimo,7,45,-252,-216,32,132,3
massimo,6,45,-252,-216,32,133,3
massimo,6,45,-252,-216,32,132,3
massimo,6,43,-253,-216,33,132,3
massimo,8,47,-252,-216,32,132,3
massimo,7,46,-252,-216,32,132,3
massimo,6,46,-252,-216,32,131,3
massimo,10,51,-251,-216,33,132,3
massimo,9,49,-252,-216,33,132,3
massimo,9,48,-251,-216,32,132,3
massimo,8,48,-252,-216,33,132,3
massimo,8,48,-252,-216,33,132,3
massimo,7,48,-252,-216,32,132,3
massimo,6,47,-252,-216,32,132,3
massimo,7,48,-252,-216,33,132,3
massimo,6,47,-252,-217,33,132,3
massimo,6,46,-252,-214,32,135,3
massimo,8,47,-252,-215,32,135,3
massimo,6,46,-252,-215,33,134,3
massimo,6,45,-252,-215,32,134,3
massimo,9,50,-251,-214,32,135,3
massimo,10,53,-251,-214,33,134,3
massimo,9,52,-251,-215,32,135,3
massimo,9,51,-251,-215,32,134,3
massimo,7,50,-251,-215,33,134,3
massimo,8,50,-251,-215,32,134,3
massimo,9,50,-251,-215,33,134,3
massimo,9,50,-251,-215,32,134,3
massimo,9,49,-251,-215,32,134,3
massimo,7,47,-252,-213,32,138,3
massimo,7,46,-252,-211,32,141,4
massimo,7,44,-253,-212,32,141,4
massimo,85,-125,-203,-244,-2,55,4
massimo,-6,-241,-71,-191,-51,154,4
massimo,-54,-245,-4,-61,-16,260,4
massimo,-74,-169,164,99,19,232,4
massimo,-14,-102,247,213,5,-111,4
massimo,-16,-128,223,222,11,-105,4
massimo,-39,-86,249,226,11,-98,4
massimo,-19,-4,261,229,7,-88,4
massimo,-30,9,257,222,5,-107,4
massimo,-37,14,257,214,9,-124,4
massimo,-24,120,224,211,11,-127,4
massimo,-8,121,191,220,12,-109,4
massimo,-173,27,115,227,15,-95,4
massimo,-35,-81,-193,232,16,-81,4
massimo,-33,-167,181,234,16,-75,4
massimo,-19,-191,197,233,15,-78,4
massimo,-11,-161,192,232,16,-81,4
massimo,-24,-155,193,231,15,-81,4
massimo,-30,-156,204,232,15,-81,4
massimo,-28,-144,211,231,16,-83,4
massimo,-24,-162,202,231,15,-83,4
massimo,-26,-158,202,231,16,-83,4
massimo,-26,-160,200,231,15,-83,4
massimo,-23,-161,199,231,16,-83,4
massimo,-21,-161,199,231,17,-83,4
massimo,-23,-159,201,230,16,-86,4
massimo,-23,-156,203,230,16,-86,4
massimo,-22,-156,203,230,16,-86,4
massimo,-21,-157,203,230,16,-85,4
massimo,-20,-158,203,230,16,-85,4
massimo,-19,-157,203,231,17,-84,4
massimo,-19,-160,200,231,16,-83,4
massimo,-19,-159,201,231,17,-83,4
massimo,-19,-159,201,231,17,-84,4
massimo,-19,-158,203,231,17,-84,4
massimo,-19,-158,202,231,17,-84,4
massimo,-19,-158,202,231,17,-84,4
massimo,-18,-158,202,231,16,-84,4
massimo,-18,-159,202,231,16,-84,4
massimo,-18,-159,201,231,17,-84,4
massimo,-17,-160,201,231,17,-84,4
massimo,-14,-163,198,231,17,-84,4
massimo,-15,-163,199,231,16,-84,4
massimo,-14,-163,198,231,17,-84,4
massimo,-14,-163,198,231,16,-84,4
massimo,-13,-163,198,231,17,-85,4
massimo,-13,-164,197,231,16,-84,4
massimo,-14,-164,198,231,17,-84,4
massimo,-13,-165,197,231,17,-84,4
massimo,-13,-165,196,231,16,-85,4
massimo,-13,-166,196,231,16,-85,4
massimo,-14,-165,197,231,16,-85,4
massimo,-13,-166,196,231,16,-85,4
massimo,-12,-166,196,230,16,-85,4
massimo,-12,-166,196,231,16,-85,4
massimo,-12,-166,196,231,16,-85,4
massimo,-12,-166,195,230,16,-85,4
massimo,-13,-167,195,231,16,-86,5
massimo,-27,-162,203,232,15,-82,5
massimo,-41,-171,185,237,12,-69,5
massimo,-44,-144,207,207,3,-130,5
massimo,-24,-178,181,214,4,-122,5
massimo,0,-174,167,211,2,-128,5
massimo,11,-181,165,204,-6,-149,5
massimo,33,-163,201,186,-3,-153,5
massimo,10,-167,191,217,4,-116,5
massimo,-11,-130,226,218,2,-114,5
massimo,-20,-126,227,215,1,-128,5
massimo,-16,-126,226,232,21,-78,5
massimo,-15,-131,222,233,22,-76,5
massimo,-15,-135,220,233,22,-74,5
massimo,-15,-136,220,233,22,-74,5
massimo,-17,-137,219,234,22,-73,5
massimo,-15,-136,220,233,22,-74,5
massimo,-16,-137,220,233,22,-74,5
massimo,-17,-137,219,233,22,-74,5
massimo,-16,-137,219,234,21,-74,5
massimo,-17,-138,218,234,22,-74,5
massimo,-17,-138,218,234,22,-74,5
massimo,-17,-139,218,234,21,-74,5
massimo,-17,-138,218,233,21,-73,5
massimo,-18,-140,217,233,21,-74,5
massimo,-18,-138,218,234,21,-74,5
massimo,-19,-139,217,234,21,-74,5
massimo,-18,-137,219,233,21,-74,5
massimo,-18,-137,219,234,21,-74,5
massimo,-18,-137,218,234,21,-73,5
massimo,-18,-136,219,234,21,-73,5
massimo,-18,-137,219,234,21,-73,5
massimo,-18,-136,220,234,21,-73,5
massimo,-20,-139,218,234,21,-73,5
massimo,-19,-137,219,234,21,-73,5
massimo,-20,-139,217,234,21,-73,5
massimo,-18,-138,218,234,21,-72,5
massimo,-19,-137,219,234,21,-72,5
massimo,-20,-138,218,234,21,-73,5
massimo,-19,-136,219,234,21,-73,5
massimo,-20,-138,217,234,21,-73,5
massimo,-20,-138,218,234,21,-73,5
massimo,-21,-138,217,234,21,-73,5
massimo,-21,-141,216,234,20,-73,5
massimo,-20,-138,217,234,21,-73,5
massimo,-21,-141,216,234,21,-73,5
massimo,-20,-140,217,234,21,-73,5
massimo,-21,-140,216,234,21,-72,5
massimo,-21,-140,217,234,21,-72,5
massimo,-20,-139,218,234,21,-72,5
massimo,-21,-140,217,234,21,-73,5
massimo,-21,-142,215,234,21,-73,5
massimo,-19,-140,217,234,21,-72,5
massimo,-20,-142,215,234,21,-72,5
massimo,-19,-144,214,234,21,-73,5
massimo,-20,-140,216,234,21,-73,5
massimo,-21,-143,214,234,20,-73,5
massimo,-20,-140,216,234,20,-73,5
massimo,-22,-143,214,234,20,-73,5
massimo,-21,-144,213,234,20,-73,6
massimo,-17,-140,216,229,23,-81,6
massimo,45,-203,140,236,15,-36,6
massimo,9,-214,135,243,14,31,6
massimo,0,-217,129,238,12,66,6
massimo,-2,-228,107,229,3,22,6
massimo,-29,-250,-12,246,16,0,6
massimo,-22,-246,-40,245,32,23,6
massimo,-21,-244,-51,244,32,24,6
massimo,-24,-243,-54,244,32,27,6
massimo,-24,-242,-59,244,32,26,6
massimo,-25,-242,-57,244,32,28,6
massimo,-24,-242,-60,244,32,26,6
massimo,-24,-243,-57,244,32,27,6
massimo,-23,-242,-59,244,32,27,6
massimo,-25,-242,-62,244,32,28,6
massimo,-25,-241,-65,244,32,27,6
massimo,-24,-241,-63,244,32,28,6
massimo,-25,-241,-66,244,32,27,6
massimo,-24,-241,-65,244,32,28,6
massimo,-24,-241,-66,244,32,27,6
massimo,-23,-241,-65,244,32,27,6
massimo,-24,-241,-66,244,32,27,6
massimo,-24,-240,-67,244,32,27,6
massimo,-24,-241,-66,244,32,28,6
massimo,-24,-240,-68,244,32,28,6
massimo,-24,-241,-66,244,32,28,6
massimo,-25,-240,-68,244,32,27,6
massimo,-25,-241,-65,244,32,28,6
massimo,-25,-240,-68,244,32,27,6
massimo,-25,-241,-66,244,32,27,6
massimo,-25,-240,-68,244,32,28,6
massimo,-25,-241,-66,244,32,28,6
massimo,-25,-240,-68,244,32,27,6
massimo,-25,-241,-66,244,32,28,6
massimo,-25,-240,-67,244,32,28,6
massimo,-25,-241,-67,244,32,28,6
massimo,-25,-241,-67,244,32,28,6
massimo,-25,-240,-69,244,31,27,6
massimo,-25,-240,-67,244,32,28,6
massimo,-25,-240,-69,244,31,27,6
massimo,-24,-241,-67,244,31,29,6
massimo,-25,-240,-69,244,31,27,6
massimo,-24,-241,-67,244,32,28,6
massimo,-25,-240,-68,244,31,28,6
massimo,-25,-240,-67,244,31,27,6
massimo,-24,-240,-68,244,32,28,6
massimo,-25,-240,-68,244,32,28,6
massimo,-25,-241,-68,244,31,28,6
massimo,-25,-239,-69,244,32,28,6
massimo,-25,-239,-71,244,31,28,6
massimo,-25,-240,-68,244,32,28,6
massimo,-25,-240,-69,244,31,28,6
massimo,-25,-240,-70,244,31,28,6
massimo,-25,-240,-67,244,31,28,6
massimo,-25,-240,-68,244,31,28,6
massimo,-25,-240,-68,244,31,28,6
massimo,-25,-240,-68,244,31,27,6
massimo,-25,-240,-69,244,32,27,6
massimo,-25,-240,-69,244,31,27,7
massimo,-32,-247,-14,245,27,11,7
massimo,-5,-234,0,226,12,-71,7
massimo,233,-65,95,160,36,206,7
massimo,-184,-54,63,94,44,233,7
massimo,-232,-96,-22,46,42,259,7
massimo,-168,-88,-27,47,42,259,7
massimo,-206,-166,-38,46,40,260,7
massimo,-171,-157,-46,36,33,258,7
massimo,-207,-1,-139,-11,31,265,7
massimo,-227,-2,-106,0,31,267,7
massimo,-208,-1,-133,-7,33,260,7
massimo,-238,-36,-66,16,37,265,7
massimo,-238,-33,-71,17,32,265,7
massimo,-236,-33,-75,18,31,265,7
massimo,-234,-29,-82,17,30,265,7
massimo,-233,-28,-85,17,29,265,7
massimo,-231,-28,-91,17,30,265,7
massimo,-232,-27,-90,18,30,265,7
massimo,-231,-28,-92,20,31,265,7
massimo,-231,-31,-92,21,30,265,7
massimo,-231,-32,-91,19,30,265,7
massimo,-231,-29,-91,19,29,265,7
massimo,-223,-24,-109,19,29,265,7
massimo,-224,-23,-110,19,29,265,7
massimo,-224,-23,-108,20,29,265,7
massimo,-224,-20,-110,21,29,265,7
massimo,-225,-17,-108,20,29,265,7
massimo,-230,-17,-99,18,27,265,7
massimo,-229,-19,-100,19,27,265,7
massimo,-228,-19,-103,19,28,265,7
massimo,-227,-25,-99,19,29,265,7
massimo,-229,-26,-98,19,28,265,7
massimo,-229,-26,-97,19,28,265,7
massimo,-230,-31,-94,18,28,265,7
massimo,-227,-26,-100,13,26,266,7
massimo,-229,-28,-97,11,26,265,7
massimo,-227,-31,-99,12,26,265,7
massimo,-228,-28,-99,11,26,266,7
massimo,-228,-29,-99,11,27,265,7
massimo,-231,-26,-91,12,26,265,7
massimo,-231,-26,-92,11,25,266,7
massimo,-234,-23,-85,13,25,266,7
massimo,-233,-22,-88,12,25,265,7
massimo,-232,-21,-90,13,25,266,7
massimo,-232,-21,-91,13,25,266,7
massimo,-231,-22,-94,12,25,266,7
massimo,-230,-21,-95,12,25,266,7
massimo,-231,-21,-94,12,25,265,7
massimo,-231,-20,-95,12,25,266,7
massimo,-230,-19,-96,12,25,266,7
massimo,-230,-20,-95,12,26,266,7
massimo,-230,-20,-95,12,25,266,7
massimo,-230,-19,-94,12,25,266,7
massimo,-230,-19,-96,12,25,266,7
massimo,-230,-19,-96,12,25,265,7
massimo,-230,-19,-96,12,26,266,7
massimo,-230,-19,-96,12,26,266,7
massimo,-230,-19,-96,12,26,266,7
massimo,-230,-17,-96,13,26,265,8
massimo,-229,-15,-98,13,26,265,8
massimo,-229,-19,-103,21,28,271,8
massimo,-197,-7,-152,1,37,262,8
massimo,-202,-4,-145,-16,27,264,8
massimo,-205,-8,-141,-36,5,263,8
massimo,-231,-27,-92,-14,40,265,8
massimo,-230,-22,-95,-25,40,263,8
massimo,-212,-3,-131,-29,40,263,8
massimo,-212,0,-133,-32,41,262,8
massimo,-218,-17,-123,-26,43,263,8
massimo,-216,-8,-125,-28,44,263,8
massimo,-207,4,-139,-30,44,262,8
massimo,-208,9,-140,-34,43,262,8
massimo,-208,8,-139,-35,43,262,8
massimo,-208,7,-139,-35,43,262,8
massimo,-202,13,-147,-36,43,262,8
massimo,-182,29,-170,-40,43,261,8
massimo,-169,46,-180,-46,42,260,8
massimo,-203,3,-147,-40,44,261,8
massimo,-200,3,-151,-39,44,261,8
massimo,-201,3,-149,-39,44,261,8
massimo,-212,-36,-127,-32,45,261,8
massimo,-230,-45,-87,-34,51,261,8
massimo,-230,-40,-91,-27,51,261,8
massimo,-230,-40,-92,-27,50,261,8
massimo,-230,-41,-91,-28,50,261,8
massimo,-231,-40,-92,-28,50,261,8
massimo,-229,-39,-94,-28,50,261,8
massimo,-230,-39,-92,-29,50,261,8
massimo,-223,-30,-111,-30,46,261,8
massimo,-223,-32,-111,-35,46,261,8
massimo,-225,-34,-105,-37,47,260,8
massimo,-231,-40,-91,-37,47,261,8
massimo,-233,-44,-81,-34,47,261,8
massimo,-231,-38,-87,-31,48,261,8
massimo,-223,-30,-108,-33,48,261,8
