x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
184,87,-152,-45,-61,-241,11
184,87,-152,-46,-61,-241,11
184,87,-153,-46,-61,-241,11
184,87,-153,-46,-61,-241,11
184,87,-153,-46,-61,-241,11
185,87,-152,-46,-61,-241,11
184,87,-152,-47,-61,-241,11
184,87,-152,-47,-61,-241,11
184,87,-153,-46,-61,-241,11
184,87,-153,-46,-61,-241,11
184,87,-153,-46,-61,-241,11
184,87,-153,-46,-61,-241,11
183,88,-153,-46,-61,-241,11
184,87,-152,-46,-61,-241,11
183,87,-152,-47,-61,-241,11
184,87,-152,-47,-61,-241,11
184,87,-153,-47,-61,-241,11
184,87,-153,-47,-61,-241,11
183,88,-153,-47,-61,-241,11
184,87,-153,-47,-61,-241,11
183,87,-153,-47,-61,-241,11
185,87,-152,-47,-61,-240,11
184,87,-153,-47,-61,-241,11
184,88,-152,-47,-61,-241,11
184,88,-153,-47,-61,-241,11
184,88,-152,-47,-61,-241,11
184,87,-153,-47,-61,-241,11
184,88,-153,-47,-61,-241,11
183,87,-153,-47,-61,-241,11
184,88,-152,-47,-61,-241,11
183,87,-153,-47,-60,-241,11
184,87,-152,-47,-61,-241,11
183,88,-153,-47,-61,-241,11
184,88,-153,-47,-61,-241,12
183,84,-155,-49,-60,-241,12
238,12,-44,-13,-63,-248,12
252,14,-43,93,-129,-190,12
259,-23,-31,115,-61,-215,12
240,-15,-90,56,-119,-212,12
239,-6,-92,73,-106,-216,12
247,-7,-70,20,-43,-246,12
251,-21,-66,16,-58,-252,12
249,-39,-46,26,-63,-243,12
250,-40,-48,20,-62,-245,12
250,-40,-46,15,-59,-238,12
250,-41,-47,-9,-66,-243,12
251,-39,-47,-9,-66,-244,12
250,-39,-48,-9,-66,-244,12
251,-38,-47,-9,-67,-244,12
250,-38,-49,-9,-67,-244,12
251,-37,-49,-9,-67,-243,12
250,-37,-50,-9,-66,-244,12
250,-36,-51,-8,-67,-244,12
250,-36,-52,-9,-66,-244,12
250,-36,-52,-9,-67,-243,12
250,-37,-52,-9,-66,-243,12
250,-35,-52,-9,-66,-243,12
250,-36,-52,-9,-66,-244,12
250,-35,-52,-9,-67,-244,12
250,-36,-53,-9,-67,-244,12
250,-34,-53,-9,-67,-243,12
250,-35,-54,-9,-67,-244,12
250,-35,-54,-10,-66,-243,12
250,-35,-54,-10,-66,-243,12
249,-35,-54,-10,-66,-243,12
249,-34,-54,-10,-67,-243,12
250,-35,-55,-9,-67,-244,12
249,-34,-54,-9,-67,-244,12
250,-34,-55,-9,-67,-243,12
250,-34,-54,-10,-67,-244,12
250,-34,-55,-10,-67,-244,12
249,-35,-55,-10,-66,-244,12
249,-34,-55,-10,-67,-244,12
249,-34,-55,-10,-66,-243,12
250,-34,-55,-10,-67,-244,12
249,-34,-55,-10,-66,-244,12
250,-34,-55,-10,-66,-244,12
249,-34,-56,-10,-67,-243,12
250,-33,-55,-10,-66,-244,12
249,-34,-56,-10,-66,-244,12
249,-33,-56,-10,-66,-243,12
249,-33,-57,-11,-66,-244,12
249,-33,-56,-11,-66,-243,12
249,-33,-57,-10,-67,-244,12
249,-33,-57,-10,-66,-244,12
249,-33,-58,-10,-66,-244,12
249,-33,-57,-10,-67,-244,12
249,-33,-58,-10,-66,-243,12
249,-33,-58,-10,-66,-243,12
249,-32,-58,-10,-66,-243,12
249,-32,-58,-10,-66,-244,12
249,-32,-58,-10,-66,-244,12
