x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
-192,59,-147,-1,47,264,9
-192,59,-146,0,47,263,9
-192,60,-146,-1,47,263,9
-193,60,-146,-1,47,263,9
-192,63,-145,-2,47,264,9
-193,60,-145,-3,46,264,9
-194,59,-144,-3,46,264,9
-194,58,-144,-3,46,264,9
-194,58,-144,-4,46,264,9
-193,56,-145,-4,46,264,9
-194,41,-151,-4,46,264,9
-193,41,-153,-4,46,264,9
-194,39,-151,-4,46,264,9
-195,41,-150,-4,46,264,9
-194,55,-145,-4,46,264,9
-192,56,-147,-5,46,263,9
-193,58,-146,-5,47,264,9
-192,59,-147,-6,47,264,9
-191,62,-148,-6,47,263,9
-192,57,-149,-6,47,263,9
-188,54,-155,-7,47,263,9
-188,57,-154,-7,48,264,9
-187,57,-155,-7,47,263,9
-187,56,-156,-7,48,263,9
-187,58,-156,-7,48,263,9
-187,57,-155,-7,48,264,9
-187,58,-156,-7,48,263,9
-187,59,-155,-7,48,264,9
-186,60,-155,-7,48,263,9
-187,59,-155,-7,48,263,9
-187,60,-155,-7,48,263,9
-186,60,-155,-7,48,263,9
-186,60,-155,-7,48,263,9
-186,60,-155,-7,48,263,9
-187,61,-155,-7,48,263,9
-186,60,-155,-7,48,263,9
-187,61,-155,-8,48,263,9
-186,61,-155,-7,48,264,9
-186,61,-154,-8,48,263,9
-186,61,-155,-8,48,263,9
-186,61,-155,-7,48,263,9
-186,61,-155,-8,48,263,9
-186,62,-155,-7,48,263,9
-186,62,-154,-8,48,263,9
-186,62,-155,-7,48,263,9
-186,63,-154,-7,48,263,9
-186,63,-154,-7,48,263,10
-186,63,-155,-7,48,263,10
-186,63,-155,-8,48,264,10
-175,66,-167,-11,48,263,10
-175,44,-168,30,179,17,10
44,97,-226,-154,76,-123,10
158,22,-169,-15,110,-210,10
250,-17,-37,-130,141,-55,10
171,-146,75,-144,-87,-93,10
245,-46,-64,-192,0,-136,10
235,29,-90,-191,67,-132,10
217,37,-129,-224,11,-111,10
231,33,-105,-226,30,-94,10
221,41,-122,-222,16,-112,10
195,61,-147,-223,10,-103,10
230,35,-109,-143,130,135,10
204,57,-134,-81,221,-31,10
187,75,-173,-84,217,-58,10
222,47,-117,-80,195,-113,10
223,45,-117,-74,199,-113,10
221,47,-119,-73,199,-114,10
220,48,-121,-76,199,-112,10
223,40,-118,-76,199,-111,10
224,48,-114,-77,199,-111,10
223,49,-115,-77,199,-110,10
221,52,-117,-77,199,-110,10
220,52,-118,-76,199,-110,10
220,53,-119,-77,199,-111,10
219,53,-120,-77,199,-110,10
215,60,-123,-78,199,-109,10
217,60,-121,-77,200,-109,10
214,61,-125,-77,200,-108,10
212,65,-126,-79,198,-110,10
211,66,-127,-80,199,-110,10
211,66,-127,-79,199,-109,10
212,65,-125,-79,199,-109,10
206,76,-129,-80,200,-108,10
207,73,-128,-80,200,-108,10
208,72,-128,-80,199,-108,10
210,65,-129,-80,200,-107,10
210,65,-129,-80,200,-108,10
207,68,-132,-80,200,-107,10
