x_chest;y_chest;z_chest;x_ankle;y_ankle;z_ankle;position
-211;-131;10;90;-27;249;8
-210;-132;8;90;-27;249;8
-210;-132;8;90;-27;249;8
-211;-131;10;90;-28;249;8
-210;-132;7;90;-27;249;8
-211;-130;11;90;-28;249;8
-210;-132;6;90;-27;249;8
-211;-131;11;90;-27;249;8
-210;-132;7;90;-28;249;8
-212;-130;11;90;-27;249;8
-210;-132;7;90;-28;249;8
-211;-131;10;90;-28;249;8
-210;-132;6;90;-28;249;8
-211;-131;10;90;-27;249;8
-210;-132;7;90;-28;249;8
-210;-132;7;90;-28;249;8
-210;-133;5;90;-28;249;8
-211;-132;8;91;-28;249;8
-210;-133;7;90;-28;249;8
-210;-133;6;90;-28;249;8
-210;-132;8;90;-27;248;8
-209;-133;4;90;-28;249;8
-210;-132;8;90;-28;248;8
-210;-134;3;90;-28;248;8
-210;-132;8;90;-28;249;8
-210;-133;5;90;-28;249;8
-210;-133;5;90;-28;249;8
-210;-133;5;90;-28;248;8
-209;-134;4;91;-28;248;8
-210;-132;7;91;-28;249;8
-209;-134;4;91;-28;249;8
-210;-132;8;90;-28;249;8
-209;-134;3;91;-28;249;8
-210;-132;7;90;-28;249;8
-209;-134;3;91;-28;249;8
-209;-134;5;91;-28;249;8
-209;-133;5;91;-28;249;9
-209;-134;3;91;-28;249;9
-220;-116;-2;92;-28;248;9
-232;-103;-17;87;-25;251;9
-224;-104;-40;76;0;255;9
-228;-101;-25;85;-3;251;9
-214;-113;57;65;-15;259;9
-241;-109;4;65;-24;258;9
-224;-90;-53;64;-28;257;9
-228;-89;-45;69;-25;256;9
-228;-87;-52;70;-25;256;9
-228;-87;-50;71;-26;256;9
-228;-86;-54;72;-26;255;9
-228;-86;-53;73;-27;255;9
-228;-86;-55;73;-27;255;9
-228;-87;-52;75;-29;254;9
-228;-87;-51;76;-29;254;9
-227;-87;-54;76;-29;253;9
-228;-86;-52;75;-29;254;9
-228;-86;-53;76;-30;253;9
-228;-86;-52;76;-30;254;9
-228;-86;-52;75;-30;253;9
-228;-87;-53;76;-29;253;9
-229;-85;-50;76;-30;253;9
-228;-86;-54;76;-30;253;9
-229;-85;-52;76;-30;253;9
-228;-85;-54;76;-30;253;9
-229;-85;-50;77;-30;253;9
-228;-85;-56;78;-31;252;9
-229;-84;-50;77;-31;253;9
-228;-84;-54;78;-31;252;9
-229;-84;-53;78;-31;252;9
-230;-83;-50;78;-31;252;9
-227;-84;-58;78;-31;252;9
-229;-84;-54;78;-31;252;9
-228;-83;-57;78;-31;252;9
-228;-83;-56;78;-31;252;9
-228;-83;-55;78;-31;252;9
-228;-83;-59;78;-31;252;9
-229;-83;-54;78;-32;252;9
-228;-83;-58;78;-31;252;9
-228;-82;-57;79;-31;252;9
-229;-82;-55;78;-32;252;9
-227;-82;-61;79;-31;252;9
-229;-82;-56;79;-31;252;9
-228;-82;-58;78;-31;252;9
-228;-82;-59;78;-31;252;9
-229;-82;-55;79;-32;252;9
-228;-82;-59;79;-31;252;9
-229;-82;-56;78;-31;252;9
-228;-83;-61;79;-31;252;9
-228;-82;-59;79;-32;252;9
-228;-81;-57;79;-31;252;9
-227;-81;-63;79;-31;252;9
-228;-81;-62;79;-32;252;9
-228;-81;-60;79;-32;252;9
-229;-81;-55;79;-32;252;9
-228;-81;-59;79;-32;252;9
-228;-81;-60;79;-31;252;9
-229;-80;-55;79;-31;252;10
-170;-64;-163;66;-14;257;10
-118;-80;-220;-17;-51;258;10
7;-70;-253;-205;-143;70;10
160;-197;-77;-213;-58;-107;10
175;-152;-95;-129;19;-177;10
166;-178;-72;-101;115;-172;10
173;-173;-69;-18;28;-242;10
246;-79;-48;-95;-9;-235;10
244;-79;32;-70;-10;-243;10
253;-46;20;-70;-11;-243;10
254;-47;20;-41;-6;-250;10
254;-48;21;-40;-5;-250;10
254;-48;22;-39;-5;-250;10
253;-49;23;-39;-5;-251;10
254;-48;23;-39;-5;-251;10
252;-54;21;-25;-2;-253;10
252;-57;23;-19;-1;-253;10
252;-55;15;-18;-1;-253;10
255;-39;12;-9;0;-254;10
257;-26;-13;-6;1;-254;10
255;-40;-5;-6;1;-254;10
257;-35;-9;-2;1;-254;10
257;-25;-33;-4;2;-254;10
255;-38;-6;-11;0;-254;10
254;-42;-2;-16;0;-254;10
255;-41;4;-20;-2;-253;10
256;-38;0;-95;-14;-232;10
255;-38;-2;-35;-2;-252;10
256;-40;0;-38;-3;-251;10
256;-39;0;-37;-3;-251;10
256;-40;0;-38;-3;-251;10
255;-40;0;-38;-3;-251;10
256;-40;0;-36;-1;-252;10
256;-40;0;-42;-2;-251;10
256;-40;1;-42;-3;-250;10
255;-40;1;-42;-3;-251;10
